Indoor Temperature,Outdoor Temperature,Target Temperature,Heater State,Cost
19.789225308387334,-3.5,18.0,1.0,670.8135000000024
20.06250989722994,-3.4499999999999997,18.0,1.0,671.4744000000023
19.142773045022203,-3.4,18.0,0.0,671.4744000000023
18.260969306880884,-3.3499999999999996,18.0,0.0,671.4744000000023
17.415614856405547,-3.3,18.0,0.0,671.4744000000023
16.605283909907023,-3.27,18.3,0.0,671.4744000000023
15.827824117654618,-3.2399999999999998,18.6,0.0,671.4744000000023
16.266236898257297,-3.21,18.9,1.0,672.1353000000023
16.688673830816757,-3.1799999999999997,19.2,1.0,672.7962000000023
17.095759841223718,-3.15,19.5,1.0,673.4571000000022
17.488095410195918,-3.12,19.8,1.0,674.1180000000022
17.86625752949788,-3.09,20.1,1.0,674.7789000000022
18.230800620756284,-3.06,20.4,1.0,675.4398000000022
18.582257418334144,-3.03,20.7,1.0,676.1007000000021
18.92113981766965,-3.0,21.0,1.0,676.7616000000021
19.247939690430627,-2.96,21.0,1.0,677.4225000000021
19.563520836933126,-2.92,21.0,1.0,678.083400000002
19.868322099139142,-2.88,21.0,1.0,678.744300000002
20.16276515286693,-2.84,21.0,1.0,679.405200000002
20.447255179277573,-2.8,21.0,1.0,680.0661000000019
20.722181510095105,-2.7600000000000002,21.0,1.0,680.7270000000019
20.987918247587583,-2.72,21.0,1.0,681.3879000000019
21.24482486029643,-2.68,21.0,1.0,682.0488000000018
21.49324675546266,-2.64,21.0,1.0,682.7097000000018
21.7335158290616,-2.6,21.0,1.0,683.3706000000018
21.96595099432189,-2.6,21.0,1.0,684.0315000000018
22.1892940129686,-2.6,21.0,1.0,684.6924000000017
22.40390054172841,-2.6,21.0,1.0,685.3533000000017
22.61011232513405,-2.6,21.0,1.0,686.0142000000017
22.80825773972638,-2.6,21.0,1.0,686.6751000000016
22.99865231696901,-2.6,21.0,1.0,687.3360000000016
23.181599245708103,-2.6,21.0,1.0,687.9969000000016
22.173102618220344,-2.6,21.0,0.0,687.9969000000016
21.2040552676359,-2.6,21.0,0.0,687.9969000000016
20.27291405994145,-2.6,21.0,0.0,687.9969000000016
19.378196223765777,-2.63,21.0,0.0,687.9969000000016
18.517303481728007,-2.66,21.0,0.0,687.9969000000016
18.873199937251393,-2.69,21.0,1.0,688.6578000000015
19.214001313906866,-2.72,21.0,1.0,689.3187000000015
19.540298084612147,-2.75,21.0,1.0,689.9796000000015
19.852657624805982,-2.78,21.0,1.0,690.6405000000015
20.151625115950292,-2.81,21.0,1.0,691.3014000000014
20.437724413690063,-2.84,21.0,1.0,691.9623000000014
20.711458882053513,-2.87,21.0,1.0,692.6232000000014
20.973312195020938,-2.9,21.0,1.0,693.2841000000013
21.22374910673863,-2.91,21.0,1.0,693.9450000000013
21.463998529905382,-2.92,21.0,1.0,694.6059000000013
21.69445896764539,-2.9299999999999997,21.0,1.0,695.2668000000012
21.915513334869992,-2.94,21.0,1.0,695.9277000000012
22.127529568040472,-2.95,21.0,1.0,696.5886000000012
22.33086121107882,-2.96,21.0,1.0,697.2495000000011
22.52584797835945,-2.9699999999999998,21.0,1.0,697.9104000000011
22.71281629567847,-2.98,21.0,1.0,698.5713000000011
22.89207982006183,-2.99,21.0,1.0,699.2322000000011
23.063939939240264,-3.0,21.0,1.0,699.893100000001
22.044399014829104,-3.0,21.0,0.0,699.893100000001
21.06473938614577,-3.0,21.0,0.0,699.893100000001
20.12340101993329,-3.0,21.0,0.0,699.893100000001
19.218884906623067,-3.0,21.0,0.0,699.893100000001
18.34975067327646,-3.0,21.0,0.0,699.893100000001
18.69890152665783,-3.0,21.0,1.0,700.554000000001
19.03439467576866,-3.0,21.0,1.0,701.214900000001
19.35676436786664,-3.0,21.0,1.0,701.8758000000009
19.666523952104875,-3.0,21.0,1.0,702.5367000000009
19.964166697001257,-3.0,21.0,1.0,703.1976000000009
20.25016657593097,-3.01,21.0,1.0,703.8585000000008
20.524587852742464,-3.02,21.0,1.0,704.5194000000008
20.78788344663117,-3.0300000000000002,21.0,1.0,705.1803000000008
21.040488559990827,-3.04,21.0,1.0,705.8412000000008
21.282821371440107,-3.05,21.0,1.0,706.5021000000007
21.51528370174018,-3.06,21.0,1.0,707.1630000000007
21.738261653663645,-3.0700000000000003,21.0,1.0,707.8239000000007
21.952126226833734,-3.08,21.0,1.0,708.4848000000006
22.157233908512943,-3.09,21.0,1.0,709.1457000000006
22.353927241281802,-3.1,21.0,1.0,709.8066000000006
22.54253536851182,-3.1,21.0,1.0,710.4675000000005
22.72376572765168,-3.1,21.0,1.0,711.1284000000005
22.897906914229004,-3.1,21.0,1.0,711.7893000000005
23.065236234804683,-3.1,21.0,1.0,712.4502000000005
22.041732911805287,-3.1,21.0,0.0,712.4502000000005
21.058265881342678,-3.1,21.0,0.0,712.4502000000005
20.11326904716287,-3.1,21.0,0.0,712.4502000000005
19.205237573866004,-3.1,21.0,0.0,712.4502000000005
18.332725490570713,-3.1,21.0,0.0,712.4502000000005
18.678630625072888,-3.1,21.0,1.0,713.1111000000004
19.011005017814185,-3.09,21.0,1.0,713.7720000000004
19.330769118821074,-3.08,21.0,1.0,714.4329000000004
19.63841620380405,-3.0700000000000003,21.0,1.0,715.0938000000003
19.93442025304956,-3.06,21.0,1.0,715.7547000000003
20.21923670619744,-3.05,21.0,1.0,716.4156000000003
20.49330318749383,-3.04,21.0,1.0,717.0765000000002
20.757040202674407,-3.0300000000000002,21.0,1.0,717.7374000000002
21.010851808587713,-3.02,21.0,1.0,718.3983000000002
21.25512625662487,-3.01,21.0,1.0,719.0592000000001
21.49023661098031,-3.0,21.0,1.0,719.7201000000001
21.716541342728082,-2.99,21.0,1.0,720.3810000000001
21.93438490065966,-2.98,21.0,1.0,721.0419
22.144098259792422,-2.9699999999999998,21.0,1.0,721.7028
22.345999448422102,-2.96,21.0,1.0,722.3637
22.540394054558604,-2.95,21.0,1.0,723.0246
22.727575712551616,-2.94,21.0,1.0,723.6854999999999
22.907826570680907,-2.9299999999999997,21.0,1.0,724.3463999999999
23.081417740455958,-2.92,21.0,1.0,725.0072999999999
22.06432249158324,-2.91,21.0,0.0,725.0072999999999
21.087404040306556,-2.9,21.0,0.0,725.0072999999999
20.14909079424745,-2.86,21.0,0.0,725.0072999999999
19.24904614432446,-2.82,21.0,0.0,725.0072999999999
18.385773141113535,-2.78,21.0,0.0,725.0072999999999
18.742120627991206,-2.7399999999999998,21.0,1.0,725.6681999999998
19.086093577099135,-2.7,21.0,1.0,726.3290999999998
19.418176042180015,-2.66,21.0,1.0,726.9899999999998
19.73883314228741,-2.62,21.0,1.0,727.6508999999998
20.048511802452378,-2.58,21.0,1.0,728.3117999999997
20.3476414653775,-2.54,21.0,1.0,728.9726999999997
20.636634775291643,-2.5,21.0,1.0,729.6335999999997
20.915888235054435,-2.47,21.0,1.0,730.2944999999996
21.185391668406343,-2.44,21.0,1.0,730.9553999999996
21.445526466302198,-2.41,21.0,1.0,731.6162999999996
21.696659100859243,-2.38,21.0,1.0,732.2771999999995
21.939141708936052,-2.35,21.0,1.0,732.9380999999995
22.17331265288361,-2.3200000000000003,21.0,1.0,733.5989999999995
22.399497059361565,-2.29,21.0,1.0,734.2598999999994
22.618007337077643,-2.2600000000000002,21.0,1.0,734.9207999999994
22.829143674274686,-2.23,21.0,1.0,735.5816999999994
23.033194516757543,-2.2,21.0,1.0,736.2425999999994
22.046149790463893,-2.18,21.0,0.0,736.2425999999994
21.09849754717789,-2.16,21.0,0.0,736.2425999999994
20.1886968744882,-2.14,21.0,0.0,736.2425999999994
19.315267135723392,-2.12,21.0,0.0,736.2425999999994
18.47678561215092,-2.1,21.0,0.0,736.2425999999994
18.856172474163166,-2.08,21.0,1.0,736.9034999999993
19.221501230824828,-2.06,21.0,1.0,737.5643999999993
19.57332179184863,-2.04,21.0,1.0,738.2252999999993
19.912162556175794,-2.02,21.0,1.0,738.8861999999992
20.238531253411033,-2.0,21.0,1.0,739.5470999999992
20.55291575234325,-1.97,21.0,1.0,740.2079999999992
20.85617600698986,-1.94,21.0,1.0,740.8688999999991
21.148747163469547,-1.91,21.0,1.0,741.5297999999991
21.43104734632725,-1.88,21.0,1.0,742.1906999999991
21.703478324365594,-1.85,21.0,1.0,742.851599999999
21.966426150431083,-1.82,21.0,1.0,743.512499999999
22.220261776173828,-1.79,21.0,1.0,744.173399999999
22.46534164275975,-1.76,21.0,1.0,744.834299999999
22.702008248475963,-1.73,21.0,1.0,745.4951999999989
22.93059069413318,-1.7,21.0,1.0,746.1560999999989
23.151405207133664,-1.6199999999999999,21.0,1.0,746.8169999999989
22.182424254034498,-1.54,21.0,0.0,746.8169999999989
21.254476199764348,-1.46,21.0,0.0,746.8169999999989
20.36595596390556,-1.38,21.0,0.0,746.8169999999989
19.515321251834823,-1.3,21.0,0.0,746.8169999999989
18.701090098736582,-1.22,21.0,0.0,746.8169999999989
19.106125746444203,-1.1400000000000001,21.0,1.0,747.4778999999988
19.498447002332977,-1.06,21.0,1.0,748.1387999999988
19.878551214187564,-0.98,21.0,1.0,748.7996999999988
20.246916275081585,-0.9,21.0,1.0,749.4605999999987
20.604001384385896,-0.85,21.0,1.0,750.1214999999987
20.94907427155714,-0.8,21.0,1.0,750.7823999999987
21.282604817668034,-0.75,21.0,1.0,751.4432999999987
21.605044523493284,-0.7,21.0,1.0,752.1041999999986
21.916827228490153,-0.65,21.0,1.0,752.7650999999986
22.218369801654706,-0.6000000000000001,21.0,1.0,753.4259999999986
22.510072805353904,-0.55,21.0,1.0,754.0868999999985
22.792321133190633,-0.5,21.0,1.0,754.7477999999985
23.065484622917406,-0.45,21.0,1.0,755.4086999999985
22.145631408617664,-0.4,21.0,0.0,755.4086999999985
21.263715860110405,-0.34,20.7,0.0,755.4086999999985
20.418645142096196,-0.28,20.4,0.0,755.4086999999985
19.608977998470696,-0.22,20.1,0.0,755.4086999999985
18.833329550622153,-0.15999999999999998,19.8,0.0,755.4086999999985
18.09036909211783,-0.09999999999999998,19.5,0.0,755.4086999999985
17.37881796965547,-0.03999999999999998,19.2,0.0,755.4086999999985
16.697447546905412,0.020000000000000073,18.9,0.0,755.4086999999985
17.22936448475806,0.08000000000000007,18.6,1.0,756.0695999999984
17.742821487843166,0.14,18.3,1.0,756.7304999999984
18.238540651860816,0.2,18.0,1.0,757.3913999999984
18.717215826354938,0.21000000000000002,18.0,1.0,758.0522999999984
19.177557873863417,0.22,18.0,1.0,758.7131999999983
19.620283929757107,0.23,18.0,1.0,759.3740999999983
20.046083077283484,0.24,18.0,1.0,760.0349999999983
19.271330208122045,0.25,18.0,0.0,760.0349999999983
18.52727445027702,0.26,18.0,0.0,760.0349999999983
17.812715027452832,0.27,18.0,0.0,760.0349999999983
17.126498134018256,0.28,18.0,0.0,760.0349999999983
16.46751509765892,0.29,18.0,0.0,760.0349999999983
15.834700613901198,0.3,18.0,0.0,760.0349999999983
16.411318286453174,0.27,18.0,1.0,760.6958999999982
16.96420694704151,0.24,18.0,1.0,761.3567999999982
17.494294801411357,0.21,18.0,1.0,762.0176999999982
18.00247374676258,0.18,18.0,1.0,762.6785999999981
18.489600792028046,0.15,18.0,1.0,763.3394999999981
18.956499422595005,0.12,18.0,1.0,764.0003999999981
19.403960911642766,0.08999999999999997,18.0,1.0,764.661299999998
19.832745580184906,0.06,18.0,1.0,765.322199999998
20.243584007822502,0.030000000000000027,18.0,1.0,765.983099999998
19.452890959379317,0.0,18.0,0.0,765.983099999998
18.691953876289446,-0.04,18.0,0.0,765.983099999998
17.959217627833524,-0.08,18.0,0.0,765.983099999998
17.253579084358904,-0.12000000000000002,18.0,0.0,765.983099999998
16.573978267241845,-0.16,18.0,0.0,765.983099999998
15.91939666095238,-0.2,18.0,0.0,765.983099999998
16.47314282790314,-0.24000000000000005,18.0,1.0,766.643999999998
17.003663476481393,-0.28,18.0,1.0,767.3048999999979
17.511867117316267,-0.32,18.0,1.0,767.9657999999979
17.998626722903772,-0.36,18.0,1.0,768.6266999999979
18.464781117748963,-0.4,18.0,1.0,769.2875999999978
18.911136314129983,-0.45,18.0,1.0,769.9484999999978
19.33807562646069,-0.5,18.0,1.0,770.6093999999978
19.746358544228055,-0.55,18.0,1.0,771.2702999999977
20.13671484803331,-0.6000000000000001,18.0,1.0,771.9311999999977
19.325558534954776,-0.65,18.0,0.0,771.9311999999977
18.54417630871294,-0.7,18.0,0.0,771.9311999999977
17.791403498882396,-0.75,18.0,0.0,771.9311999999977
17.06612099335181,-0.8,18.0,0.0,771.9311999999977
16.36725345622325,-0.8500000000000001,18.0,0.0,771.9311999999977
15.69376761542175,-0.9,18.0,0.0,771.9311999999977
16.22895785404544,-0.97,18.0,1.0,772.5920999999977
16.7404749175172,-1.04,18.0,1.0,773.2529999999977
17.22924482741836,-1.11,18.0,1.0,773.9138999999976
17.696157382222715,-1.1800000000000002,18.0,1.0,774.5747999999976
18.142067574232755,-1.25,18.0,1.0,775.2356999999976
18.567796951089704,-1.32,18.0,1.0,775.8965999999975
18.9741349240255,-1.3900000000000001,18.0,1.0,776.5574999999975
19.36184002493998,-1.46,18.0,1.0,777.2183999999975
19.7316411143051,-1.5300000000000002,18.0,1.0,777.8792999999974
20.08423854181964,-1.6,18.0,1.0,778.5401999999974
19.2360180249056,-1.6400000000000001,18.0,0.0,778.5401999999974
18.41941260129148,-1.6800000000000002,18.0,0.0,778.5401999999974
17.633185586058442,-1.72,18.0,0.0,778.5401999999974
16.876148669586563,-1.76,18.0,0.0,778.5401999999974
16.147160025262366,-1.8,18.0,0.0,778.5401999999974
15.445122491207016,-1.84,18.0,0.0,778.5401999999974
15.953269059886814,-1.88,18.0,1.0,779.2010999999974
16.439973825805886,-1.92,18.0,1.0,779.8619999999974
16.906075526141294,-1.96,18.0,1.0,780.5228999999973
17.352380089259192,-2.0,18.0,1.0,781.1837999999973
17.77966191809431,-1.99,18.0,1.0,781.8446999999973
18.19062096907994,-1.98,18.0,1.0,782.5055999999972
18.585895738930567,-1.97,18.0,1.0,783.1664999999972
18.96609974833893,-1.96,18.0,1.0,783.8273999999972
19.331822518960955,-1.95,18.0,1.0,784.4882999999971
19.683630512184035,-1.94,18.0,1.0,785.1491999999971
20.022068031173585,-1.93,18.0,1.0,785.8100999999971
19.16337085087722,-1.92,18.0,0.0,785.8100999999971
18.33865442438467,-1.91,18.0,0.0,785.8100999999971
17.546589529436137,-1.9,18.0,0.0,785.8100999999971
16.78589893884603,-1.89,18.3,0.0,785.8100999999971
16.05535538661609,-1.88,18.6,0.0,785.8100999999971
16.538066850364963,-1.8699999999999999,18.9,1.0,786.470999999997
17.002287299944307,-1.8599999999999999,19.2,1.0,787.131899999997
17.448740046784536,-1.85,19.5,1.0,787.792799999997
17.878120108604286,-1.84,19.8,1.0,788.453699999997
18.29109531617314,-1.83,20.1,1.0,789.1145999999969
18.688307376781204,-1.82,20.4,1.0,789.7754999999969
19.070372896109024,-1.81,20.7,1.0,790.4363999999969
19.437884360125125,-1.8,21.0,1.0,791.0972999999968
19.791411078574736,-1.79,21.0,1.0,791.7581999999968
20.131500091562145,-1.78,21.0,1.0,792.4190999999968
20.458677040670352,-1.77,21.0,1.0,793.0799999999967
20.77344700600521,-1.76,21.0,1.0,793.7408999999967
21.076295310496977,-1.75,21.0,1.0,794.4017999999967
21.367688292740084,-1.74,21.0,1.0,795.0626999999967
21.648074049601775,-1.73,21.0,1.0,795.7235999999966
21.917883149782202,-1.72,21.0,1.0,796.3844999999966
22.177529319462256,-1.71,21.0,1.0,797.0453999999966
22.427410101130956,-1.7,21.0,1.0,797.7062999999965
22.66790748664155,-1.69,21.0,1.0,798.3671999999965
22.899388525504413,-1.68,21.0,1.0,799.0280999999965
23.122205909385407,-1.67,21.0,1.0,799.6889999999964
22.15241129698333,-1.66,21.0,0.0,799.6889999999964
21.22094322719876,-1.65,21.0,0.0,799.6889999999964
20.326302483920056,-1.6400000000000001,21.0,0.0,799.6889999999964
19.46704849574486,-1.6300000000000001,21.0,0.0,799.6889999999964
18.64179704197997,-1.62,21.0,0.0,799.6889999999964
19.033505285132584,-1.61,21.0,1.0,800.3498999999964
19.410282279364797,-1.6,21.0,1.0,801.0107999999964
19.772712089072186,-1.59,21.0,1.0,801.6716999999963
20.121355931852978,-1.58,21.0,1.0,802.3325999999963
20.456753072204293,-1.57,21.0,1.0,802.9934999999963
20.779421680259727,-1.56,21.0,1.0,803.6543999999963
21.08985965693578,-1.55,21.0,1.0,804.3152999999962
21.388545426801098,-1.54,21.0,1.0,804.9761999999962
21.67593869993112,-1.53,21.0,1.0,805.6370999999962
21.952481203961316,-1.52,21.0,1.0,806.2979999999961
22.21859738750477,-1.51,21.0,1.0,806.9588999999961
22.474695096054212,-1.5,21.0,1.0,807.6197999999961
22.7211662214449,-1.49,21.0,1.0,808.280699999996
22.95838732591245,-1.48,21.0,1.0,808.941599999996
23.186720241739504,-1.47,21.0,1.0,809.602499999996
22.222225410688907,-1.46,21.0,0.0,809.602499999996
21.295849811158924,-1.45,21.0,0.0,809.602499999996
20.406102336408477,-1.44,21.0,0.0,809.602499999996
19.55155020719221,-1.43,21.0,0.0,809.602499999996
18.73081669016879,-1.42,21.0,0.0,809.602499999996
19.126866142315166,-1.41,21.0,1.0,810.263399999996
19.507814530837727,-1.4,21.0,1.0,810.9242999999959
19.874252562759377,-1.39,21.0,1.0,811.5851999999959
20.226747838466583,-1.38,21.0,1.0,812.2460999999959
20.56584575556972,-1.3699999999999999,21.0,1.0,812.9069999999958
20.892070377407162,-1.3599999999999999,21.0,1.0,813.5678999999958
21.205925267576205,-1.35,21.0,1.0,814.2287999999958
21.50789429181968,-1.34,21.0,1.0,814.8896999999957
21.798442388545272,-1.33,21.0,1.0,815.5505999999957
22.078016309204457,-1.32,21.0,1.0,816.2114999999957
22.34704532971015,-1.31,21.0,1.0,816.8723999999957
22.605941934025832,-1.3,21.0,1.0,817.5332999999956
22.855102471014842,-1.3,21.0,1.0,818.1941999999956
23.09451661644522,-1.3,21.0,1.0,818.8550999999956
22.140278382330454,-1.3,21.0,0.0,818.8550999999956
21.223367004154806,-1.3,21.0,0.0,818.8550999999956
20.34232237046551,-1.3,21.0,0.0,818.8550999999956
19.495741484865455,-1.3,21.0,0.0,818.8550999999956
18.68227623184841,-1.3,21.0,0.0,818.8550999999956
19.084918466785,-1.3,21.0,1.0,819.5159999999955
19.471810579622964,-1.3,21.0,1.0,820.1768999999955
19.843568666550432,-1.3,21.0,1.0,820.8377999999955
20.200784723973268,-1.31,21.0,1.0,821.4986999999954
20.54363642207375,-1.32,21.0,1.0,822.1595999999954
20.872685650275205,-1.33,21.0,1.0,822.8204999999954
21.18847231862012,-1.34,21.0,1.0,823.4813999999953
21.49151521753572,-1.35,21.0,1.0,824.1422999999953
21.78231284396816,-1.3599999999999999,21.0,1.0,824.8031999999953
22.061344195200896,-1.3699999999999999,21.0,1.0,825.4640999999953
22.329069531621343,-1.38,21.0,1.0,826.1249999999952
22.585931109650442,-1.39,21.0,1.0,826.7858999999952
22.832353886002288,-1.4,21.0,1.0,827.4467999999952
23.06874619439529,-1.41,21.0,1.0,828.1076999999951
22.111213159035348,-1.42,21.0,0.0,828.1076999999951
21.190744692924454,-1.43,21.0,0.0,828.1076999999951
20.305890944456014,-1.44,21.0,0.0,828.1076999999951
19.45525877574556,-1.45,21.0,0.0,828.1076999999951
18.637509544164903,-1.46,21.0,0.0,828.1076999999951
19.035644207412947,-1.47,21.0,1.0,828.7685999999951
19.4178139017107,-1.48,21.0,1.0,829.4294999999951
19.784643127392336,-1.49,21.0,1.0,830.090399999995
20.136731956265496,-1.5,21.0,1.0,830.751299999995
20.474656987179912,-1.52,21.0,1.0,831.412199999995
20.79858109506661,-1.54,21.0,1.0,832.073099999995
21.109051952842254,-1.56,21.0,1.0,832.7339999999949
21.406595810148552,-1.58,21.0,1.0,833.3948999999949
21.691718331364683,-1.6,21.0,1.0,834.0557999999949
21.96490540083927,-1.6199999999999999,21.0,1.0,834.7166999999948
22.226623896624144,-1.64,21.0,1.0,835.3775999999948
22.47732243394204,-1.66,21.0,1.0,836.0384999999948
22.717432079572138,-1.68,21.0,1.0,836.6993999999947
22.94736703829104,-1.7,21.0,1.0,837.3602999999947
23.167525312462292,-1.71,21.0,1.0,838.0211999999947
22.194393268218136,-1.72,21.0,0.0,838.0211999999947
21.258935978328378,-1.73,21.0,0.0,838.0211999999947
20.359679722627497,-1.74,21.0,0.0,838.0211999999947
19.495208428336486,-1.75,21.0,0.0,838.0211999999947
18.66416141507494,-1.76,21.0,0.0,838.0211999999947
19.049518464838428,-1.77,21.0,1.0,838.6820999999946
19.419410366472817,-1.78,21.0,1.0,839.3429999999946
19.77444206886367,-1.79,21.0,1.0,840.0038999999946
20.11519485716239,-1.8,21.0,1.0,840.6647999999946
20.44222727843849,-1.79,21.0,1.0,841.3256999999945
20.756858369424172,-1.78,21.0,1.0,841.9865999999945
21.059573231902885,-1.77,21.0,1.0,842.6474999999945
21.350837991972824,-1.76,21.0,1.0,843.3083999999944
21.6311005423172,-1.75,21.0,1.0,843.9692999999944
21.900791255439184,-1.74,21.0,1.0,844.6301999999944
22.160323668997304,-1.73,21.0,1.0,845.2910999999943
22.41009514433263,-1.72,21.0,1.0,845.9519999999943
22.650487499236405,-1.71,21.0,1.0,846.6128999999943
22.881867615965774,-1.7,21.0,1.0,847.2737999999943
23.104588025475795,-1.68,21.0,1.0,847.9346999999942
22.135091401191453,-1.66,21.0,0.0,847.9346999999942
21.204300832299207,-1.64,21.0,0.0,847.9346999999942
20.310702257318457,-1.6199999999999999,21.0,0.0,847.9346999999942
19.452840840182912,-1.6,21.0,0.0,847.9346999999942
18.629318653525097,-1.58,21.0,0.0,847.9346999999942
19.02307968934074,-1.56,21.0,1.0,848.5955999999942
19.402220346470248,-1.54,21.0,1.0,849.2564999999942
19.767312529024654,-1.52,21.0,1.0,849.9173999999941
20.11890576999046,-1.5,21.0,1.0,850.5782999999941
20.457528106319018,-1.47,21.0,1.0,851.2391999999941
20.784078088935598,-1.44,21.0,1.0,851.900099999994
21.09902795107477,-1.41,21.0,1.0,852.560999999994
21.402831453663797,-1.38,21.0,1.0,853.221899999994
21.695924607902292,-1.35,21.0,1.0,853.882799999994
21.978726369576812,-1.32,21.0,1.0,854.5436999999939
22.251639306216006,-1.29,21.0,1.0,855.2045999999939
22.515050238148703,-1.26,21.0,1.0,855.8654999999939
22.769330854485787,-1.23,21.0,1.0,856.5263999999938
23.014838305006773,-1.2,21.0,1.0,857.1872999999938
22.067628532136457,-1.14,21.0,0.0,857.1872999999938
21.159817698386703,-1.08,21.0,0.0,857.1872999999938
20.289864638802968,-1.02,21.0,0.0,857.1872999999938
19.4562884740493,-0.96,21.0,0.0,857.1872999999938
18.657666252220935,-0.8999999999999999,21.0,0.0,857.1872999999938
19.07691791965901,-0.84,21.0,1.0,857.8481999999938
19.48211677014117,-0.7799999999999999,21.0,1.0,858.5090999999937
19.873812506514465,-0.72,21.0,1.0,859.1699999999937
20.252533328946367,-0.66,21.0,1.0,859.8308999999937
20.618786776043272,-0.6,21.0,1.0,860.4917999999936
20.973060533067027,-0.5499999999999999,21.0,1.0,861.1526999999936
21.315432039386046,-0.5,21.0,1.0,861.8135999999936
21.64636687433002,-0.44999999999999996,21.0,1.0,862.4744999999936
21.966312405201556,-0.39999999999999997,21.0,1.0,863.1353999999935
22.27569849967449,-0.35,21.0,1.0,863.7962999999935
22.574938210325374,-0.3,21.0,1.0,864.4571999999935
22.86442843238822,-0.25,21.0,1.0,865.1180999999934
23.14455053577988,-0.19999999999999996,21.0,1.0,865.7789999999934
22.23138373564545,-0.14999999999999997,21.0,0.0,865.7789999999934
21.35589304940863,-0.1,21.0,0.0,865.7789999999934
20.516604703722752,-0.060000000000000005,20.7,0.0,865.7789999999934
19.711711405557487,-0.020000000000000004,20.4,0.0,865.7789999999934
18.93986772676091,0.020000000000000018,20.1,0.0,865.7789999999934
18.199780868179815,0.06,19.8,0.0,865.7789999999934
17.49020860097565,0.1,19.5,0.0,865.7789999999934
17.994244525226936,0.14000000000000004,19.2,1.0,866.4398999999934
18.480128795650213,0.18000000000000002,18.9,1.0,867.1007999999933
18.948571448946247,0.22,18.6,1.0,867.7616999999933
19.400254747370493,0.26,18.3,1.0,868.4225999999933
19.83583426518373,0.3,18.0,1.0,869.0834999999933
20.255939932604065,0.35,18.0,1.0,869.7443999999932
19.477280971316123,0.4,18.0,0.0,869.7443999999932
18.73103659222038,0.44999999999999996,18.0,0.0,869.7443999999932
18.015938836858922,0.5,18.0,0.0,869.7443999999932
17.33076934539711,0.55,18.0,0.0,869.7443999999932
16.674357416478458,0.6,18.0,0.0,869.7443999999932
16.045578142971983,0.6499999999999999,18.0,0.0,869.7443999999932
15.443350620643391,0.7,18.0,0.0,869.7443999999932
16.050923463654616,0.75,18.0,1.0,870.4052999999932
16.636685777132875,0.8,18.0,1.0,871.0661999999932
17.201490721709057,0.79,18.0,1.0,871.7270999999931
17.743811070099266,0.78,18.0,1.0,872.3879999999931
18.264526350342386,0.77,18.0,1.0,873.0488999999931
18.76448168605373,0.76,18.0,1.0,873.709799999993
19.24448914221994,0.75,18.0,1.0,874.370699999993
19.705329018350568,0.74,18.0,1.0,875.031599999993
20.14775109104553,0.73,18.0,1.0,875.692499999993
19.38818857120006,0.72,18.0,0.0,875.692499999993
18.65794662476631,0.71,18.0,0.0,875.692499999993
17.955878321364988,0.7,18.0,0.0,875.692499999993
17.28088159499501,0.7,18.0,0.0,875.692499999993
16.632288658227907,0.7,18.0,0.0,875.692499999993
16.00906667626885,0.7,18.0,0.0,875.692499999993
15.410223215633936,0.7,18.0,0.0,875.692499999993
16.019091900532665,0.7,18.0,1.0,876.3533999999929
16.604143520809018,0.7,18.0,1.0,877.0142999999929
17.16630972655651,0.7,18.0,1.0,877.6751999999929
17.7064857245911,0.7,18.0,1.0,878.3360999999928
18.225531703999774,0.7,18.0,1.0,878.9969999999928
18.72427420592608,0.7,18.0,1.0,879.6578999999928
19.203507439773862,0.7,18.0,1.0,880.3187999999927
19.663994547925196,0.7,18.0,1.0,880.9796999999927
20.10646882098642,0.7,18.0,1.0,881.6405999999927
19.347347628740398,0.7,18.0,0.0,881.6405999999927
18.617920915682358,0.7,18.0,0.0,881.6405999999927
17.91702712539252,0.7,18.0,0.0,881.6405999999927
17.243550137954895,0.7,18.0,0.0,881.6405999999927
16.596417492621438,0.7,18.0,0.0,881.6405999999927
15.97459868000007,0.7,18.0,0.0,881.6405999999927
16.561390737804192,0.7,18.0,1.0,882.3014999999926
17.125229300532535,0.7,18.0,1.0,882.9623999999926
17.66701223810203,0.7,18.0,1.0,883.6232999999926
18.187602298528333,0.7,18.0,1.0,884.2841999999926
18.687828481786273,0.7,18.0,1.0,884.9450999999925
19.168487359929085,0.7,18.0,1.0,885.6059999999925
19.63034434556867,0.7,18.0,1.0,886.2668999999925
20.074134910736813,0.7,18.0,1.0,886.9277999999924
19.316278521311183,0.7,18.0,0.0,886.9277999999924
18.58806713588906,0.7,18.0,0.0,886.9277999999924
17.888341133367245,0.7,18.0,0.0,886.9277999999924
17.215986253442733,0.71,18.0,0.0,886.9277999999924
16.570322991388597,0.72,18.0,0.0,886.9277999999924
15.95030725345612,0.73,18.0,0.0,886.9277999999924
16.53922302438018,0.74,18.0,1.0,887.5886999999924
17.105493396273243,0.75,18.0,1.0,888.2495999999924
17.65000418728542,0.76,18.0,1.0,888.9104999999923
18.173606565093504,0.77,18.0,1.0,889.5713999999923
18.67711840232058,0.78,18.0,1.0,890.2322999999923
19.16132557893582,0.79,18.0,1.0,890.8931999999922
19.6269832337084,0.8,18.0,1.0,891.5540999999922
20.07481696670842,0.8200000000000001,18.0,1.0,892.2149999999922
